bath,balcony,price,total_sqft_int,bhk,location_Bhaktapur,location_Kathmandu,location_Lalitpur,availability_Apr,availability_Aug,availability_Dec,availability_Feb,availability_Jan,availability_Jul,availability_Jun,availability_May,availability_Nov,availability_Oct,availability_Ready To Move,availability_Sep,availability_This Month
3.0,2,208.0,1718,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0,144.0,1500,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,96.0,1025,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,136.0,1710,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,144.0,1385,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,113.6,1098,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,520.0,4190,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,152.0,1246,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,152.0,1392,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,1,123.2,1225,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,2,192.0,1750,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,124.8,1285,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,1,352.0,2800,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,142.4,1777,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,172.8,1835,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,1,107.968,1225,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1,55.632,656,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,1,104.0,1025,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,240.0,1720,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,164.8,1689,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,1,121.6,1515,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.0,2,360.0,3450,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,0,280.0,2650,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,115.2,1282,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,168.0,1698,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,2,174.4,1890,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,2,120.0,1510,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,128.0,1230,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,149.2,1411,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.0,2,291.2,2275,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,104.0,1170,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,1,114.768,1423,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,0,88.688,907,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,100.8,1211,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,120.0,1268,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,1,52.8,500,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2,128.0,1276,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,80.0,705,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,203.2,1804,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.0,2,403.2,2800,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,136.0,1431,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,110.4,1300,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,337.6,2880,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,116.8,1421,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3,257.6,2830,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,3,96.0,1140,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,137.6,1700,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,300.8,3075,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,256.0,1760,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,312.0,2400,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,112.0,1100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,152.0,1300,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,147.2,1277,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,96.0,1153,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,128.0,1020,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,152.0,1160,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,110.4,1300,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2,88.0,905,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,88.0,957,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,72.0,1200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,111.84,1260,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,176.0,1717,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,232.0,1976,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,166.4,2082,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,43.056,658,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,43.2,675,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,92.8,1100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,139.2,1070,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,171.2,1536,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,80.0,938,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.0,3,272.0,2439,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,112.0,1296,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,112.0,1275,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,1560.0,10000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.0,0,240.0,3000,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,280.0,2569,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,184.0,1707,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,146.64,1300,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,121.888,1383,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,171.2,1639,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,97.6,933,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,3,288.0,2289,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,0,200.0,2316,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0,116.8,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0,128.0,1230,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,124.8,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,148.144,1644,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,1,240.0,1819,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,112.0,1221,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,156.8,1990,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,171.2,1702,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,104.0,1080,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,158.624,1469,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,139.2,1460,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,424.0,3000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,136.0,1170,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,2,190.4,1691,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,54.968,747,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,188.8,1765,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,128.0,1518,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,3,404.8,3410,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.0,2,98.88,1190,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,195.2,1852,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,152.0,1335,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,73.6,663,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,2,160.0,1600,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,88.0,1060,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,184.0,1945,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,99.2,1184,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,169.6,1720,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,240.0,1540,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,166.4,1584,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,140.8,1275,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,108.8,1222,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,104.0,1255,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,148.8,1250,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,222.4,1936,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,100.8,1269,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,104.0,1200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,0,152.0,1800,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,528.0,4500,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,144.0,1600,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.0,3,320.0,7200,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,108.8,1007,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,136.0,1250,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,124.8,1430,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,110.4,1129,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,176.0,1200,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,3,124.784,1300,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,192.0,1864,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,40.0,400,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,112.0,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,184.0,1527,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,134.752,1470,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,272.0,2990,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,136.0,1660,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,272.0,2546,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,111.136,1392,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2,187.2,1645,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,2,147.2,1777,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,96.0,1108,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,1,107.2,1027,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,2,180.8,1260,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,2,216.0,1500,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3,332.8,2774,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,96.0,1080,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,37.84,740,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,137.6,1308,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,50.368,1090,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,166.4,1660,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.0,3,360.0,2500,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,200.0,1885,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.0,3,360.0,3381,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,112.0,1175,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,102.528,1166,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,144.0,1460,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,116.8,1453,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,80.0,976,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,127.264,1183,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,2,192.0,1500,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,176.0,1575,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,120.0,1056,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2,176.0,1850,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,63.712,1200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,128.0,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,115.2,1100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,108.8,1200,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,264.0,3300,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,107.2,1128,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,3,142.4,1530,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,124.8,1450,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,107.2,1080,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,152.0,1355,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,91.2,1070,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,1,288.0,1980,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,49.92,700,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,152.0,1884,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,176.0,1200,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0,105.6,1200,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2,144.0,1560,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,208.0,2100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,28.8,650,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,91.2,1075,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,120.768,1480,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2,104.0,1180,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,184.0,1610,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,88.0,975,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,121.6,1197,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,124.8,1560,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2,75.2,750,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,216.0,1885,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,136.0,1473,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,144.0,1495,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,112.0,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,96.0,1000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,233.6,1724,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,1,78.4,883,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,172.8,1692,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,3,120.0,1355,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,67.2,812,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,161.6,1360,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,27.344,633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,31.2,485,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,299.2,2275,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,92.8,905,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,172.8,1500,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,95.68,1165,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,204.8,1724,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,124.8,1140,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,22.464,520,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,1,115.2,1216,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.0,2,302.4,2375,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,192.0,1684,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,137.6,1672,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,158.816,1420,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,0,64.0,750,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,102.528,1169,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,176.0,1875,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,304.0,2200,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,139.2,1368,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,112.0,1200,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,152.0,1800,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,240.0,1650,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,0,320.0,2400,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,61.536,777,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,1,147.2,1252,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,128.0,1270,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,112.0,992,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,190.4,1610,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,107.2,1165,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.0,2,152.0,1893,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,92.8,966,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1,108.432,1175,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,1,93.6,1100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,104.0,1252,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,0,264.0,1785,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,192.0,1930,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,72.0,800,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,112.0,1289,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,107.2,1205,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,1,536.0,3633,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,147.2,1625,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,2,296.0,2500,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,155.2,1269,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,143.408,1299,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,1,121.6,1343,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1,126.4,1205,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,152.4,1270,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,112.0,1250,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,184.0,1573,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,97.28,1026,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,168.0,1790,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,91.2,1105,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,121.616,1346,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,308.8,1950,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,3,192.0,1715,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,288.0,2400,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,96.0,1123,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,123.2,1315,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,144.0,953,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,72.0,850,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,144.0,1300,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,176.0,1891,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,139.968,1108,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,1,127.824,1277,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2,136.0,1653,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,118.4,1400,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,0,296.0,2400,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,152.0,1420,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,0,208.0,1600,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,288.0,2000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,118.448,1346,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,1,184.0,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,112.0,1260,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,248.0,2257,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,144.0,1150,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,120.0,1500,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,135.2,1231,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,112.0,1354,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,128.0,1520,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,174.4,1762,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,89.6,950,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,128.8,1515,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,116.8,1270,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,139.136,1705,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,0,112.616,1410,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,192.0,1846,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,89.6,1015,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,200.0,1965,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,160.0,1750,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2,43.2,747,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,176.0,1738,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,144.0,1206,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3,316.8,2790,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,2,115.2,1290,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
